Date,Mgr_LS,Mgr_A,Mgr_B,Mgr_C
2021-05-24,30.79933448577725,83.45637290379555,29.841868316219802,101.78173006971582
2021-05-25,30.885297166054443,83.55650281703684,29.918306359933005,101.86786060825187
2021-05-26,30.946700753614838,83.7942994248423,30.040608979428807,102.42773101375622
2021-05-27,30.946700753614838,83.68166043413142,30.071185363283874,102.93017740939985
2021-05-28,31.0695032441209,83.7942994248423,30.16291159892461,102.97325363117787
2021-06-01,31.106345396657137,83.80681805122597,30.193487982779672,102.91582962131716
2021-06-02,31.216869511958482,83.7817903473727,30.22406436663474,102.87276435204913
2021-06-03,31.094064679145056,82.85560297326192,29.903018168005477,101.7960888103085
2021-06-04,31.487038270302122,83.89442933808358,30.315790602275474,102.93017740939985
2021-06-07,31.560722575374598,83.95701292108791,30.438093221771275,103.13115596765729
2021-06-08,31.573000950579313,84.18230045142376,30.46866960562634,103.26036272797137
2021-06-09,31.52388042283836,84.06965191179879,30.48395779755387,103.0163189004459
2021-06-10,31.732647935928973,84.90821845013788,30.743851228473,103.80587439288301
2021-06-11,31.769490088465208,85.04589469361613,30.835577464113737,103.99250516305779
2021-06-14,31.867733486254473,85.60911829391281,31.003744659392133,104.55237556856211
2021-06-15,31.73264793592897,85.1585432332411,30.820289272186205,103.96378768187243
2021-06-16,31.47475755279004,84.93325570290524,30.713274844617935,103.64796110389359
2021-06-17,31.683525065880655,87.59915018778443,30.942591891682003,104.27961425985129
2021-06-18,31.43791774256117,86.96084347592793,30.667410268835336,103.50440655549684
2021-06-21,31.757209370953127,87.6241874405518,30.942591891682003,104.43752754884072
2021-06-22,31.953696166531664,88.38766131841696,31.141335470815466,105.1983765126025
2021-06-23,31.91685401399543,88.47527260527455,31.126047278887935,105.28450705113855
2021-06-24,32.11334080957396,88.8757827093256,31.324787942096936,106.07407349608567
2021-06-25,32.18702277233907,89.03848665665713,31.37065251787953,106.2319867850751
2021-06-28,32.358950475200814,89.55164530033316,31.538816797233473,106.76315066190405
2021-06-29,32.358950475200814,89.66428429104403,31.538816797233473,106.76315066190405
2021-06-30,32.27298779492362,89.36390410023425,31.46237875352027,106.46168282451787
2021-07-01,32.444913155478,89.67680291742771,31.554104989161004,106.7344331807187
2021-07-02,32.727362631333726,90.56543441238743,31.844574803935203,107.43785813461976
2021-07-06,32.764204783869964,91.01600947305914,31.93630103957594,107.38044507726906
2021-07-07,32.80104459409884,90.91587955981785,31.951589231503473,107.10768376855823
2021-07-08,32.54315655326727,90.02724806485813,31.599969564943603,106.18892151580702
2021-07-09,32.825606029122994,90.91587955981785,31.921012847648406,107.32302106740836
2021-07-12,32.93613014442434,90.91587955981785,31.997453807286067,107.65319543346989
2021-07-13,32.87472889917131,90.99097222029177,31.905727571645333,107.19381430709429
2021-07-14,32.850167464147155,90.9534258900548,31.783424952149534,106.63394390158996
2021-07-15,32.629119233544465,90.44027679529286,31.569393181088543,106.00229074563227
2021-07-16,32.39579028542969,89.85202549114291,31.355364325952007,105.12660471465908
2021-07-19,32.002816694272624,88.60043022236908,31.003744659392137,103.86329840274368
2021-07-20,32.40807100294177,89.93963677800052,31.477666945447808,105.48549656190595
2021-07-21,32.727362631333726,90.70311065586569,31.783424952149538,106.47603061260054
2021-07-22,32.93613014442434,91.37897324687324,31.982165615358543,106.84928120044009
2021-07-23,33.30454464286461,93.16875486317639,32.34907347384595,108.17000056970619
2021-07-26,33.267702490328375,92.96849503669381,32.25734723820521,108.31355511810294
2021-07-27,32.99753373198473,92.12992849835473,31.93630103957595,107.40915160594442
2021-07-28,33.18173981005119,92.55546630625908,32.25734723820521,107.99773949263408
2021-07-29,33.26770249032838,92.39276235892756,32.30320889806335,108.14129404103085
2021-07-30,32.9606915794485,91.4415472809635,32.01274199921361,107.50964088507315
2021-08-02,32.88700961668339,90.9909722202918,32.04331546714422,107.58142363552652
2021-08-03,33.04665425972569,91.19123204677437,32.22677085435014,108.12693530043818
2021-08-04,33.071215694749846,91.46658453373088,32.303208898063346,108.15564182911353
2021-08-05,33.390507323141804,91.85457601139827,32.5019524771968,109.00263228392134
2021-08-06,33.36594588811764,91.69187206406674,32.379649857701004,108.6293816960818
2021-08-09,33.37822660562973,91.69187206406674,32.41022624155607,108.6868057059425
2021-08-10,33.27998320784046,91.11613938630047,32.31849708999087,108.54325115754575
2021-08-11,33.2554217728163,90.94091681258527,32.2573472382052,108.51453367636041
2021-08-12,33.32910373558141,91.19123204677439,32.39493804962853,108.68680570594252
2021-08-13,33.46418928590692,91.40400095072657,32.501952477196795,108.74422971580321
2021-08-16,33.439627850882765,91.30387103748528,32.47137609334173,108.34227259928831
2021-08-17,33.120336222490806,90.49034175191358,32.16562100256446,107.35172759608373
2021-08-18,32.73964334884582,89.88957182137993,31.87515118779026,106.77749844998674
2021-08-19,32.72736263133374,90.12737797809947,31.951589231503462,106.72007444012604
2021-08-20,33.00981210718946,90.92839818620159,32.333785281918395,107.68191291465524
2021-08-23,33.439627850882765,92.07986354173413,32.74655771618839,109.0887628224574
2021-08-24,33.57471340120827,92.6430775931167,32.97587476325246,109.8352639981365
2021-08-25,33.67295679899754,92.69314254973733,33.09817738274827,110.22286237405872
2021-08-26,33.32910373558142,92.06734491535042,32.868860335684204,109.44765466970428
2021-08-27,33.660676081485455,92.9935322894612,33.25105638609914,110.79709152015573
2021-08-30,33.783480914298885,93.69442258432203,33.49566162509073,111.44309246419611
2021-08-31,33.783480914298885,93.60681129746443,33.44979704930814,111.37132066625273
2021-09-01,33.88172431208815,93.86964515803724,33.58738786073147,111.83070179262833
2021-09-02,33.6975182340217,93.79455249756333,33.61796424458653,112.08910436074649
2021-09-03,33.746638761762654,94.170025348847,33.74026686408233,112.34750692886465
2021-09-07,33.5624326836962,94.60808178313503,33.663828820369126,112.4910614772614
2021-09-08,33.488750720931094,94.25763663570461,33.4803734331632,111.90247359057173
2021-09-09,33.2677024903284,94.01984002789916,33.3580708136674,111.70149503231427
2021-09-10,33.12033622249082,93.23132889726664,33.1134655746758,111.12727683872725
2021-09-13,33.07121569474987,92.99353228946119,33.067600998893205,111.19904863667064
2021-09-14,32.923849426912284,92.88088374983622,33.021739339035065,110.7540262508877
2021-09-15,33.08349641226195,93.58177404469706,33.26634457802667,111.62972323437089
2021-09-16,33.02209282470156,93.65687625408508,33.29692096188173,111.71585377290694
2021-09-17,32.7028011963096,92.84333741959927,32.96058657132494,111.1703421079953
2021-09-20,32.064220281833045,91.09110213353308,32.30320889806334,108.85907773552462
2021-09-21,32.03965884680889,91.27884333363198,32.440799709486676,109.13182809172547
2021-09-22,32.285268512435735,91.97973362849282,32.62425509669261,110.15109057611538
2021-09-23,32.73964334884584,92.95597641031016,32.99116295518001,111.28517917520672
2021-09-24,32.776485501382076,93.24384752365035,32.93001310339434,111.40002719492811
2021-09-27,32.62911923354449,92.45534594193191,32.62425509669261,110.9980700784132
2021-09-28,31.91685401399547,89.73937695151798,31.630545948798673,108.1269353004382
2021-09-29,31.904573296483388,89.30132051722997,31.523531521230407,108.04080476190215
2021-09-30,31.59756238560351,88.9133290395626,31.40122890173461,107.48093435639782
2021-10-01,31.89229257897131,90.05227576871144,31.783424952149538,108.60067516740648
2021-10-04,31.24143094698268,87.87450267474092,31.019032851319672,106.60523737291466
2021-10-05,31.56072257537464,88.97590307365283,31.47766694544781,107.98338075204147
2021-10-06,31.744928653441093,89.5641543778028,31.645834140726212,108.44276187841706
2021-10-07,32.12562152708608,90.60298074262445,32.01274199921362,109.50507867956502
2021-10-08,32.137902244598166,90.22749834242667,31.905727571645347,109.04569755318941
2021-10-11,31.929134731507553,89.2888018908463,31.768136760222013,108.27048984883496
2021-10-12,31.843172051230365,89.21370923037237,31.768136760222013,108.38533786855636
2021-10-13,32.051939564320975,90.03976669124187,32.02803019114115,109.20361084217885
2021-10-14,32.43263243796597,91.55419582058852,32.60896690476508,110.91193953987717
2021-10-15,32.61683851603242,92.36773465507432,32.822995759901616,111.65842976304627
2021-10-18,32.76420478387001,92.98101366307755,33.02173933903507,112.47670273666876
2021-10-19,33.03437354221364,93.69442258432207,33.251056386099144,113.15142116189449
2021-10-20,32.98525301447269,93.50668138422317,33.20519181031655,113.12271463321913
2021-10-21,33.157178375027065,94.25763663570464,33.32749442981235,114.14196616509906
2021-10-22,32.96069157944853,92.66811484588409,33.052315722890135,113.79742210593487
2021-10-25,33.10805550497874,92.8433374195993,33.15933015045841,115.10379368711828
2021-10-26,33.21857962028009,92.80579108936233,33.281632769954214,114.8597498595928
2021-10-27,33.02209282470155,92.69314254973735,33.419223581377544,114.48649927175325
2021-10-28,33.34138445309352,93.51920001060684,33.786131439864945,116.05126246854482
2021-10-29,33.42734713337071,93.9197101146579,33.96958391114642,116.7977636442239
2021-11-01,33.57471340120829,93.60681129746445,33.847281291650624,117.63039535843905
2021-11-02,33.599274836232446,93.08114357631882,33.96958391114642,117.44376458826427
2021-11-03,33.83260144203985,93.88216378442094,34.24476553399308,118.53479887059756
2021-11-04,34.48346541633585,94.45789646218721,34.764552395831345,119.0946692761019
2021-11-05,34.679952211914376,95.29646300052629,34.84099335546901,119.20951729582329
2021-11-08,34.85187757246875,95.48420420062519,35.00915763482295,119.20951729582329
2021-11-09,34.72907508196269,95.50923190447845,34.99386944289542,118.07541774422197
2021-11-10,34.28697862075731,94.94601785309587,34.351779961561355,116.82647017289925
2021-11-11,34.34837986601034,95.99735329538713,34.458797305054084,117.28585129927485
2021-11-12,34.59398953163719,97.69952362483268,34.90214320725469,118.64964689031898
2021-11-15,34.70451364693854,98.56312741593914,34.825705163541485,118.47737486073689
2021-11-16,34.85187757246876,100.26529774538467,34.993869442895424,119.35307184422007
2021-11-17,34.56942809661304,98.51306245931849,34.810416971613954,118.96547346829783
2021-11-18,34.606270249149276,97.74958858145332,35.03973401867802,118.8793319772518
2021-11-19,34.47118469882377,97.97487611178919,35.11617206239122,118.54915761119027
2021-11-22,34.00452914490159,95.59684319133609,34.53523534876729,116.72598089377054
2021-11-23,33.88172431208816,95.25891667028935,34.367068153488894,115.9938494111941
2021-11-24,33.86944359457608,95.52175053086216,34.550523540694826,116.59678508596646
2021-11-26,33.12033622249082,93.51920001060685,33.81670782372002,114.12760742450637
2021-11-29,33.611555553744516,95.2964630005263,34.397644537343965,115.77851211234399
2021-11-30,32.9115687094002,93.28139385388731,33.740266864082365,113.49595426854867
2021-12-01,32.28526851243573,91.42903820349393,33.235768194171634,111.11291809813461
2021-12-02,32.801044594098855,92.19251208135908,33.587387860731496,112.36185471694735
2021-12-03,32.39579028542971,90.64052707286139,32.899436719539295,110.15109057611538
2021-12-06,32.81332531161094,92.24256748906565,33.12875376660337,111.27083138712403
2021-12-07,33.66067608148547,94.77079527938069,34.09188653064224,114.31422724217114
2021-12-08,33.7834809142989,95.74703806119803,34.32120649363077,115.23298949492234
2021-12-09,33.52559053115997,94.55802637542853,33.90843405936077,113.16577990248713
2021-12-10,33.86944359457608,95.02111051356982,34.07660125463917,113.69693282680612
2021-12-13,33.488750720931094,94.27015526208835,33.74026686408238,112.11781088942186
2021-12-14,33.21857962028009,92.79327246297866,33.26634457802671,110.94064606855251
2021-12-15,33.84488215955193,94.35776998655503,33.98487210307398,112.80688805524026
2021-12-16,33.37822660562975,92.329672516544,33.23576819417165,110.65353697175902
2021-12-17,33.12033622249082,91.64936369520332,33.06760099889325,110.42814938688478
2021-12-20,32.629119233544486,90.09620341797975,32.71598133233338,109.04176221802433
2021-12-21,33.37822660562975,92.75326435391183,33.434511773305104,111.97030812484921
2021-12-22,33.58699439979725,93.71596773349775,33.83199309972311,113.40343746058888
2021-12-23,33.72849289598187,94.2550792757158,34.06131306271163,114.58731089346615
2021-12-27,34.11440390791839,95.79540076580318,34.5352353487673,115.86465677549295
2021-12-28,34.06294812490814,95.26912801072132,34.402229840216144,115.31945034132461
2021-12-29,33.98576690393954,94.94822688419269,34.38521548887437,115.2415704990771
2021-12-30,33.92144962872351,95.10225315732632,34.31716132866301,115.14809804992758
2021-12-31,33.715628950229295,94.37059898056604,34.112992357717516,114.44712004665529
2022-01-03,33.960039012434414,94.58881918938066,34.14702106040105,115.5219640773078
2022-01-04,33.779948678992106,93.40789560098013,33.78972941769106,114.22903747298794
2022-01-05,32.943811833449814,89.99351270714055,32.73486235059146,110.63065123825908
2022-01-06,33.08531032963443,89.62126622519231,32.59875078501303,110.30352737775807
2022-01-07,32.96953727140816,88.79976012472902,32.34354200519794,109.1663842271511
2022-01-10,32.86662815893444,88.4788589982004,32.29249895117264,109.05734294031744
2022-01-11,33.368312229097235,89.78813128546214,32.73486235059146,110.4904603914482
2022-01-12,33.40690161280815,89.95500613885717,32.83694521348636,111.08239710788682
2022-01-13,32.85376666672866,87.4519714760587,32.10534757672461,108.21616220562532
2022-01-14,32.943811833449814,87.78571138972355,32.19041608827774,108.5588667884194
2022-01-18,32.300629267102394,85.50089693573969,31.424786503676764,105.97301357977969
2022-01-19,32.01762736763959,84.85909468268243,31.23763512922874,105.00722272056976
2022-01-20,31.605990917744727,83.84504594767691,30.931383295388347,104.01025853216476
2022-01-21,30.79558196370756,81.29067572258403,30.28485092502403,100.4118841820448
2022-01-24,30.924218967686397,81.73993534109907,30.42096249060246,100.7857383248161
2022-01-25,30.306761839297323,79.39093674455941,29.672350502498947,98.69837315268335
2022-01-26,30.126671505855015,79.3139236079926,29.723390311368544,98.5737511435566
2022-01-27,29.998034501876177,78.92884323547077,29.587278745790112,97.18736397469615
2022-01-28,30.898491076181273,81.65008341739606,30.420962490602456,99.49281766280072
2022-01-31,31.644582755002407,84.42266405817837,31.2546494805705,103.01330622836869
2022-02-01,31.953310092423553,85.34686086948088,31.52687261172736,104.21277226814796
2022-02-02,32.24917348409214,85.74478492570152,31.96923601114618,104.22835299044104
2022-02-03,30.911355021933833,81.31634350373123,30.67617451557325,100.42746490433791
2022-02-04,31.194354467849863,83.15189833920005,31.101523563650307,102.07866492913601
2022-02-07,31.01426413440755,82.30472445758954,30.89735459270481,101.59576949953104
2022-02-08,31.1814905220973,83.26742783717546,31.220620777886968,102.48368051649346
2022-02-09,31.876128871454966,85.33403187546989,31.935207308462644,104.69566769775297
2022-02-10,31.335855417581264,83.76803281111012,31.32270364078186,102.96657594609843
2022-02-11,30.52544400999732,81.11096697861542,30.489019895969516,100.30284289521119
2022-02-14,30.47399068053385,81.35485496857724,30.420962490602452,100.22495116835475
2022-02-15,31.142898684839615,82.99787206606642,31.03346615828324,102.54599152105683
2022-02-16,31.1814905220973,82.8181584255352,31.050480509625004,102.3279089473895
2022-02-17,30.306761839297323,80.27662698757852,30.114713901917764,99.44608738053047
2022-02-18,29.933717226660146,79.41660942226923,29.740404662710308,98.24662728305567
2022-02-22,29.599261997733876,78.42823336497352,29.468181531553448,96.78235432964324
2022-02-23,28.981807322891576,76.4643200375183,28.889706566556196,94.47690064153869
2022-02-24,29.72789900171271,79.54497281081825,29.876516228288732,96.9848561810175
2022-02-25,30.178124835318485,80.7772319615132,30.36992268173285,98.8074144395171
2022-02-28,30.203852726823605,81.04678773262224,30.45499119328598,99.24357958685178
2022-03-01,29.72789900171271,79.50646134597227,30.029642145208925,97.51448783519724
2022-03-02,30.139535451607575,80.21244774158534,30.454991193285984,98.96318600862108
2022-03-03,29.715035055960147,78.54375796638635,30.06367084789246,97.03159240559229
2022-03-04,29.2648067688076,76.91357965603338,29.62130744847364,95.44269744305312
2022-03-07,28.1070786400916,73.35799948307118,28.60046908405757,91.70412036151335
2022-03-08,28.02989741912301,72.89590107741994,28.498386221162672,91.67296485923167
2022-03-09,28.981807322891576,75.97654895415728,29.570264394448344,95.02210707570705
2022-03-10,28.840306373160175,75.283406242243,29.45116718021168,94.50805020151594
2022-03-11,28.390078086007627,73.60188257647042,28.957763971923264,92.4829900916421
2022-03-14,28.068486802833917,72.10006275810385,28.515400572504443,90.94083135367767
2022-03-15,28.80171453590249,74.2950301849473,29.21297275173836,93.26185982177083
2022-03-16,29.753624439671057,77.32433760282763,30.11471390191777,96.76677360735019
2022-03-17,30.20385272682361,78.49241750752935,30.52304859865306,98.55817636356808
2022-03-18,30.898491076181276,80.43065815727478,31.06749486096678,100.55208691346469
2022-03-21,30.60262768451269,79.77602201364391,31.01645180694148,99.94456947473299
2022-03-22,31.065717463871025,81.32918229086748,31.47582955770207,101.89174380005485
2022-03-23,30.44826278902873,80.09692314017254,31.135549021178146,100.50534474658548
2022-03-24,31.02712808016012,81.66291730796972,31.748052688858934,101.89174380005485
2022-03-25,30.949944405644754,81.29067572258408,31.765067040200698,101.64249978180138
2022-03-28,31.425900584302426,82.47158951785943,32.003261468674026,103.01330622836876
2022-03-29,31.96617403817613,84.34565092161165,32.428610516751085,104.86701998915004
2022-03-30,31.567401534033827,83.28025683118652,32.19041608827776,103.82333740308366
2022-03-31,31.104309301128716,81.86829383308556,31.816110094226,102.18770621596971
2022-04-01,31.20721841360243,82.1891949596142,31.969236011146197,102.7640740947242
2022-04-04,31.824673088444722,83.69100988141817,32.428610516751085,104.49316584637873
2022-04-05,31.117173246881272,81.95814575678857,31.9181929571209,102.35905850736675
2022-04-06,30.383945513812698,80.03273899761676,31.356732343465417,100.27169333523399
2022-04-07,30.396807006018484,80.03273899761676,31.492843909043845,100.52092546887854
2022-04-08,30.088079668597334,79.04436783688365,31.237635129228753,99.77321718333594
2022-04-11,29.573534106228752,77.41418952653068,30.608117110206205,97.88834792027299
2022-04-12,29.341987989776197,76.96492501145302,30.45499119328601,97.54564333747892
2022-04-13,29.843672059938992,78.60794210894221,30.99943745559973,99.4616621605191
2022-04-14,29.31626255181785,77.08044961286585,30.523048598653077,97.82603691570962
2022-04-18,29.277670714560166,76.86223919717642,30.45499119328601,97.65468462431258
2022-04-19,29.80508022268131,78.71062792321882,30.9143689440466,99.58628416964584
2022-04-20,29.123305819076204,77.47836877252388,30.727214324442873,97.99738920710666
2022-04-21,28.36435019450251,75.32191281052644,29.961587984997596,96.08137038406649
2022-04-22,27.566805186217906,72.78037647600716,29.110889888843484,93.74476119368025
2022-04-25,27.836940686381368,73.88427713471569,29.434152828869944,94.30554835014166
2022-04-26,26.794985615891648,71.07318013252477,28.532414923846236,90.50466026403852
2022-04-27,26.730668340675617,71.15019816565417,28.6515121380829,90.67601255543555
2022-04-28,27.682578244444183,73.97412905841868,29.383113020000344,93.07493275038516
2022-04-29,26.666348611912806,70.40570520175768,28.345260304242505,89.91272354759988
2022-05-02,27.013667786591636,71.18870473393757,28.549429275187997,91.06544742049994
2022-05-03,27.05225962384932,71.11169159737076,28.63449778674113,91.28352999416728
2022-05-04,27.849804632133928,73.31948801822521,29.417141722683876,93.93168826506592
2022-05-05,26.473394332717934,69.54569253301099,28.175120035980544,89.69464097393256
2022-05-06,26.036029991317946,68.41611919659266,27.817828393270556,88.41728914960132
2022-05-09,24.788256695880794,65.1557625758867,26.54178124903939,84.02446434705955
2022-05-10,25.045528250291696,65.74622437008696,26.72893424606527,84.61640700580264
2022-05-11,24.338028408728245,64.10320727259779,26.150459281068017,82.65365790049216
2022-05-12,24.37662024598593,64.34709526255962,26.21851506385723,82.9184707564298
2022-05-13,25.328530149754496,66.8372862416593,27.08622751135311,86.01837489695617
2022-05-16,25.058392196044252,65.99010746348621,26.916087243091148,84.95911158859673
2022-05-17,25.714438708144236,67.58177920555578,27.511576559430168,86.98417169847056
2022-05-18,24.659619691901952,64.52679910996564,26.371640980777432,83.38579140604614
2022-05-19,24.736800912870542,64.82202755878447,26.490738195014096,83.61945470200654
2022-05-20,24.621027854644264,64.71933684794526,26.592822680486847,83.29233084150553
2022-05-23,24.99407492082822,65.75905826066057,27.035186079905667,84.33601342757191
2022-05-24,24.376620245985922,63.92350342519176,26.55879397780331,82.41999460453172
2022-05-25,24.72393696711798,64.98889751561688,26.865045811643707,83.68176570656989
2022-05-26,25.35425558771284,66.70892774967287,27.35845064250998,85.90933361012246
2022-05-27,26.08748577432819,68.7498591102575,28.124080227110962,88.51075565644632
2022-05-31,26.023166045565382,68.40328530601906,27.919911256165467,88.0278542845369
2022-06-01,25.81734782061795,67.97969346865122,27.749770987903506,87.21783499443093
2022-06-02,26.65348466616024,70.07197018465546,28.481371869820954,89.42982217569043
2022-06-03,26.02316604556538,68.32626727288965,27.97095431019077,87.45149234808689
2022-06-06,26.113211212286533,68.6600071865545,28.090051524427434,87.87208271543295
2022-06-07,26.30616794502818,69.31464333018538,28.396303358267822,88.63537766557309
2022-06-08,26.20325883255446,68.98090831308315,28.14109457845273,87.99670472455969
2022-06-09,25.367119533465395,67.06833544448493,27.443519154063114,85.80029232328882
2022-06-10,24.453801466954513,64.59097835595885,26.575808329145087,83.08982304782683
2022-06-13,23.206028171517357,61.4718190143755,25.469901453175883,79.25778540174646
2022-06-14,23.373254559207105,61.4974916920853,25.4869141819398,79.08643311034943
2022-06-15,24.00357317980196,63.28170117213449,25.980320635383922,80.69090285287722
2022-06-16,23.218889663723143,60.80434408360841,25.061565133862747,77.4040716409652
2022-06-17,23.501891563185946,61.574509725214696,25.36781696770314,77.99601429970829
2022-06-21,23.874936175823127,63.20468803556768,26.03136206683137,79.91203312274847
